,patch,directory,lichen,class
849,Arthonia_radiata_texture03_crop_ 2.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 2.jpg,Arthonia_radiata,17
850,Arthonia_radiata_texture03_crop_ 3.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 3.jpg,Arthonia_radiata,17
851,Arthonia_radiata_texture03_crop_ 4.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 4.jpg,Arthonia_radiata,17
852,Arthonia_radiata_texture03_crop_ 5.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 5.jpg,Arthonia_radiata,17
853,Arthonia_radiata_texture03_crop_ 6.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 6.jpg,Arthonia_radiata,17
854,Arthonia_radiata_texture03_crop_ 7.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 7.jpg,Arthonia_radiata,17
855,Arthonia_radiata_texture03_crop_ 8.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 8.jpg,Arthonia_radiata,17
856,Arthonia_radiata_texture03_crop_ 9.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 9.jpg,Arthonia_radiata,17
857,Arthonia_radiata_texture03_crop_ 10.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 10.jpg,Arthonia_radiata,17
858,Arthonia_radiata_texture03_crop_ 11.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 11.jpg,Arthonia_radiata,17
859,Arthonia_radiata_texture03_crop_ 12.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 12.jpg,Arthonia_radiata,17
860,Arthonia_radiata_texture03_crop_ 13.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 13.jpg,Arthonia_radiata,17
861,Arthonia_radiata_texture03_crop_ 14.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 14.jpg,Arthonia_radiata,17
862,Arthonia_radiata_texture03_crop_ 15.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 15.jpg,Arthonia_radiata,17
863,Arthonia_radiata_texture03_crop_ 16.jpg,patches/train/Arthonia_radiata/Arthonia_radiata_texture03_crop_ 16.jpg,Arthonia_radiata,17
864,Lecanora_chlarotera_texture01_crop_ 1.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 1.jpg,Lecanora_chlarotera,18
865,Lecanora_chlarotera_texture01_crop_ 2.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 2.jpg,Lecanora_chlarotera,18
866,Lecanora_chlarotera_texture01_crop_ 3.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 3.jpg,Lecanora_chlarotera,18
867,Lecanora_chlarotera_texture01_crop_ 4.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 4.jpg,Lecanora_chlarotera,18
868,Lecanora_chlarotera_texture01_crop_ 5.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 5.jpg,Lecanora_chlarotera,18
869,Lecanora_chlarotera_texture01_crop_ 6.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 6.jpg,Lecanora_chlarotera,18
870,Lecanora_chlarotera_texture01_crop_ 7.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 7.jpg,Lecanora_chlarotera,18
871,Lecanora_chlarotera_texture01_crop_ 8.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 8.jpg,Lecanora_chlarotera,18
872,Lecanora_chlarotera_texture01_crop_ 9.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 9.jpg,Lecanora_chlarotera,18
873,Lecanora_chlarotera_texture01_crop_ 10.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 10.jpg,Lecanora_chlarotera,18
874,Lecanora_chlarotera_texture01_crop_ 11.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 11.jpg,Lecanora_chlarotera,18
875,Lecanora_chlarotera_texture01_crop_ 12.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 12.jpg,Lecanora_chlarotera,18
876,Lecanora_chlarotera_texture01_crop_ 13.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 13.jpg,Lecanora_chlarotera,18
877,Lecanora_chlarotera_texture01_crop_ 14.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 14.jpg,Lecanora_chlarotera,18
878,Lecanora_chlarotera_texture01_crop_ 15.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 15.jpg,Lecanora_chlarotera,18
879,Lecanora_chlarotera_texture01_crop_ 16.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture01_crop_ 16.jpg,Lecanora_chlarotera,18
880,Lecanora_chlarotera_texture02_crop_ 1.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 1.jpg,Lecanora_chlarotera,18
881,Lecanora_chlarotera_texture02_crop_ 2.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 2.jpg,Lecanora_chlarotera,18
882,Lecanora_chlarotera_texture02_crop_ 3.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 3.jpg,Lecanora_chlarotera,18
883,Lecanora_chlarotera_texture02_crop_ 4.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 4.jpg,Lecanora_chlarotera,18
884,Lecanora_chlarotera_texture02_crop_ 5.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 5.jpg,Lecanora_chlarotera,18
885,Lecanora_chlarotera_texture02_crop_ 6.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 6.jpg,Lecanora_chlarotera,18
886,Lecanora_chlarotera_texture02_crop_ 7.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 7.jpg,Lecanora_chlarotera,18
887,Lecanora_chlarotera_texture02_crop_ 8.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 8.jpg,Lecanora_chlarotera,18
888,Lecanora_chlarotera_texture02_crop_ 9.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 9.jpg,Lecanora_chlarotera,18
889,Lecanora_chlarotera_texture02_crop_ 10.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 10.jpg,Lecanora_chlarotera,18
890,Lecanora_chlarotera_texture02_crop_ 11.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 11.jpg,Lecanora_chlarotera,18
891,Lecanora_chlarotera_texture02_crop_ 12.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 12.jpg,Lecanora_chlarotera,18
892,Lecanora_chlarotera_texture02_crop_ 13.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 13.jpg,Lecanora_chlarotera,18
893,Lecanora_chlarotera_texture02_crop_ 14.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 14.jpg,Lecanora_chlarotera,18
894,Lecanora_chlarotera_texture02_crop_ 15.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 15.jpg,Lecanora_chlarotera,18
895,Lecanora_chlarotera_texture02_crop_ 16.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture02_crop_ 16.jpg,Lecanora_chlarotera,18
896,Lecanora_chlarotera_texture03_crop_ 1.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 1.jpg,Lecanora_chlarotera,18
897,Lecanora_chlarotera_texture03_crop_ 2.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 2.jpg,Lecanora_chlarotera,18
898,Lecanora_chlarotera_texture03_crop_ 3.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 3.jpg,Lecanora_chlarotera,18
899,Lecanora_chlarotera_texture03_crop_ 4.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 4.jpg,Lecanora_chlarotera,18
900,Lecanora_chlarotera_texture03_crop_ 5.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 5.jpg,Lecanora_chlarotera,18
901,Lecanora_chlarotera_texture03_crop_ 6.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 6.jpg,Lecanora_chlarotera,18
902,Lecanora_chlarotera_texture03_crop_ 7.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 7.jpg,Lecanora_chlarotera,18
903,Lecanora_chlarotera_texture03_crop_ 8.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 8.jpg,Lecanora_chlarotera,18
904,Lecanora_chlarotera_texture03_crop_ 9.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 9.jpg,Lecanora_chlarotera,18
905,Lecanora_chlarotera_texture03_crop_ 10.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 10.jpg,Lecanora_chlarotera,18
906,Lecanora_chlarotera_texture03_crop_ 11.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 11.jpg,Lecanora_chlarotera,18
907,Lecanora_chlarotera_texture03_crop_ 12.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 12.jpg,Lecanora_chlarotera,18
908,Lecanora_chlarotera_texture03_crop_ 13.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 13.jpg,Lecanora_chlarotera,18
909,Lecanora_chlarotera_texture03_crop_ 14.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 14.jpg,Lecanora_chlarotera,18
910,Lecanora_chlarotera_texture03_crop_ 15.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 15.jpg,Lecanora_chlarotera,18
911,Lecanora_chlarotera_texture03_crop_ 16.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture03_crop_ 16.jpg,Lecanora_chlarotera,18
912,Lecanora_chlarotera_texture04_crop_ 1.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 1.jpg,Lecanora_chlarotera,18
913,Lecanora_chlarotera_texture04_crop_ 2.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 2.jpg,Lecanora_chlarotera,18
914,Lecanora_chlarotera_texture04_crop_ 3.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 3.jpg,Lecanora_chlarotera,18
915,Lecanora_chlarotera_texture04_crop_ 4.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 4.jpg,Lecanora_chlarotera,18
916,Lecanora_chlarotera_texture04_crop_ 5.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 5.jpg,Lecanora_chlarotera,18
917,Lecanora_chlarotera_texture04_crop_ 6.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 6.jpg,Lecanora_chlarotera,18
918,Lecanora_chlarotera_texture04_crop_ 7.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 7.jpg,Lecanora_chlarotera,18
919,Lecanora_chlarotera_texture04_crop_ 8.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 8.jpg,Lecanora_chlarotera,18
920,Lecanora_chlarotera_texture04_crop_ 9.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 9.jpg,Lecanora_chlarotera,18
921,Lecanora_chlarotera_texture04_crop_ 10.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 10.jpg,Lecanora_chlarotera,18
922,Lecanora_chlarotera_texture04_crop_ 11.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 11.jpg,Lecanora_chlarotera,18
923,Lecanora_chlarotera_texture04_crop_ 12.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 12.jpg,Lecanora_chlarotera,18
924,Lecanora_chlarotera_texture04_crop_ 13.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 13.jpg,Lecanora_chlarotera,18
925,Lecanora_chlarotera_texture04_crop_ 14.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 14.jpg,Lecanora_chlarotera,18
926,Lecanora_chlarotera_texture04_crop_ 15.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 15.jpg,Lecanora_chlarotera,18
927,Lecanora_chlarotera_texture04_crop_ 16.jpg,patches/train/Lecanora_chlarotera/Lecanora_chlarotera_texture04_crop_ 16.jpg,Lecanora_chlarotera,18
928,Diploicia_canescens_texture01_crop_ 1.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 1.jpg,Diploicia_canescens,19
929,Diploicia_canescens_texture01_crop_ 2.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 2.jpg,Diploicia_canescens,19
930,Diploicia_canescens_texture01_crop_ 3.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 3.jpg,Diploicia_canescens,19
931,Diploicia_canescens_texture01_crop_ 4.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 4.jpg,Diploicia_canescens,19
932,Diploicia_canescens_texture01_crop_ 5.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 5.jpg,Diploicia_canescens,19
933,Diploicia_canescens_texture01_crop_ 6.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 6.jpg,Diploicia_canescens,19
934,Diploicia_canescens_texture01_crop_ 7.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 7.jpg,Diploicia_canescens,19
935,Diploicia_canescens_texture01_crop_ 8.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 8.jpg,Diploicia_canescens,19
936,Diploicia_canescens_texture01_crop_ 9.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 9.jpg,Diploicia_canescens,19
937,Diploicia_canescens_texture01_crop_ 10.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 10.jpg,Diploicia_canescens,19
938,Diploicia_canescens_texture01_crop_ 11.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 11.jpg,Diploicia_canescens,19
939,Diploicia_canescens_texture01_crop_ 12.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 12.jpg,Diploicia_canescens,19
940,Diploicia_canescens_texture01_crop_ 13.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 13.jpg,Diploicia_canescens,19
941,Diploicia_canescens_texture01_crop_ 14.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 14.jpg,Diploicia_canescens,19
942,Diploicia_canescens_texture01_crop_ 15.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 15.jpg,Diploicia_canescens,19
943,Diploicia_canescens_texture01_crop_ 16.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture01_crop_ 16.jpg,Diploicia_canescens,19
944,Diploicia_canescens_texture02_crop_ 1.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 1.jpg,Diploicia_canescens,19
945,Diploicia_canescens_texture02_crop_ 2.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 2.jpg,Diploicia_canescens,19
946,Diploicia_canescens_texture02_crop_ 3.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 3.jpg,Diploicia_canescens,19
947,Diploicia_canescens_texture02_crop_ 4.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 4.jpg,Diploicia_canescens,19
948,Diploicia_canescens_texture02_crop_ 5.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 5.jpg,Diploicia_canescens,19
949,Diploicia_canescens_texture02_crop_ 6.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 6.jpg,Diploicia_canescens,19
950,Diploicia_canescens_texture02_crop_ 7.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 7.jpg,Diploicia_canescens,19
951,Diploicia_canescens_texture02_crop_ 8.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 8.jpg,Diploicia_canescens,19
952,Diploicia_canescens_texture02_crop_ 9.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 9.jpg,Diploicia_canescens,19
953,Diploicia_canescens_texture02_crop_ 10.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 10.jpg,Diploicia_canescens,19
954,Diploicia_canescens_texture02_crop_ 11.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 11.jpg,Diploicia_canescens,19
955,Diploicia_canescens_texture02_crop_ 12.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 12.jpg,Diploicia_canescens,19
956,Diploicia_canescens_texture02_crop_ 13.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 13.jpg,Diploicia_canescens,19
957,Diploicia_canescens_texture02_crop_ 14.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 14.jpg,Diploicia_canescens,19
958,Diploicia_canescens_texture02_crop_ 15.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 15.jpg,Diploicia_canescens,19
959,Diploicia_canescens_texture02_crop_ 16.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture02_crop_ 16.jpg,Diploicia_canescens,19
960,Diploicia_canescens_texture03_crop_ 1.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 1.jpg,Diploicia_canescens,19
961,Diploicia_canescens_texture03_crop_ 2.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 2.jpg,Diploicia_canescens,19
962,Diploicia_canescens_texture03_crop_ 3.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 3.jpg,Diploicia_canescens,19
963,Diploicia_canescens_texture03_crop_ 4.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 4.jpg,Diploicia_canescens,19
964,Diploicia_canescens_texture03_crop_ 5.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 5.jpg,Diploicia_canescens,19
965,Diploicia_canescens_texture03_crop_ 6.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 6.jpg,Diploicia_canescens,19
966,Diploicia_canescens_texture03_crop_ 7.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 7.jpg,Diploicia_canescens,19
967,Diploicia_canescens_texture03_crop_ 8.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 8.jpg,Diploicia_canescens,19
968,Diploicia_canescens_texture03_crop_ 9.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 9.jpg,Diploicia_canescens,19
969,Diploicia_canescens_texture03_crop_ 10.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 10.jpg,Diploicia_canescens,19
970,Diploicia_canescens_texture03_crop_ 11.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 11.jpg,Diploicia_canescens,19
971,Diploicia_canescens_texture03_crop_ 12.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 12.jpg,Diploicia_canescens,19
972,Diploicia_canescens_texture03_crop_ 13.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 13.jpg,Diploicia_canescens,19
973,Diploicia_canescens_texture03_crop_ 14.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 14.jpg,Diploicia_canescens,19
974,Diploicia_canescens_texture03_crop_ 15.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 15.jpg,Diploicia_canescens,19
975,Diploicia_canescens_texture03_crop_ 16.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture03_crop_ 16.jpg,Diploicia_canescens,19
976,Diploicia_canescens_texture04_crop_ 1.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 1.jpg,Diploicia_canescens,19
977,Diploicia_canescens_texture04_crop_ 2.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 2.jpg,Diploicia_canescens,19
978,Diploicia_canescens_texture04_crop_ 3.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 3.jpg,Diploicia_canescens,19
979,Diploicia_canescens_texture04_crop_ 4.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 4.jpg,Diploicia_canescens,19
980,Diploicia_canescens_texture04_crop_ 5.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 5.jpg,Diploicia_canescens,19
981,Diploicia_canescens_texture04_crop_ 6.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 6.jpg,Diploicia_canescens,19
982,Diploicia_canescens_texture04_crop_ 7.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 7.jpg,Diploicia_canescens,19
983,Diploicia_canescens_texture04_crop_ 8.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 8.jpg,Diploicia_canescens,19
984,Diploicia_canescens_texture04_crop_ 9.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 9.jpg,Diploicia_canescens,19
985,Diploicia_canescens_texture04_crop_ 10.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 10.jpg,Diploicia_canescens,19
986,Diploicia_canescens_texture04_crop_ 11.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 11.jpg,Diploicia_canescens,19
987,Diploicia_canescens_texture04_crop_ 12.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 12.jpg,Diploicia_canescens,19
988,Diploicia_canescens_texture04_crop_ 13.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 13.jpg,Diploicia_canescens,19
989,Diploicia_canescens_texture04_crop_ 14.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 14.jpg,Diploicia_canescens,19
990,Diploicia_canescens_texture04_crop_ 15.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 15.jpg,Diploicia_canescens,19
991,Diploicia_canescens_texture04_crop_ 16.jpg,patches/train/Diploicia_canescens/Diploicia_canescens_texture04_crop_ 16.jpg,Diploicia_canescens,19
992,Lecanora_carpinea_texture01_crop_ 1.jpg,patches/train/Lecanora_carpinea/Lecanora_carpinea_texture01_crop_ 1.jpg,Lecanora_carpinea,20
993,Lecanora_carpinea_texture01_crop_ 2.jpg,patches/train/Lecanora_carpinea/Lecanora_carpinea_texture01_crop_ 2.jpg,Lecanora_carpinea,20
994,Lecanora_carpinea_texture01_crop_ 3.jpg,patches/train/Lecanora_carpinea/Lecanora_carpinea_texture01_crop_ 3.jpg,Lecanora_carpinea,20
995,Lecanora_carpinea_texture01_crop_ 4.jpg,patches/train/Lecanora_carpinea/Lecanora_carpinea_texture01_crop_ 4.jpg,Lecanora_carpinea,20
996,Lecanora_carpinea_texture01_crop_ 5.jpg,patches/train/Lecanora_carpinea/Lecanora_carpinea_texture01_crop_ 5.jpg,Lecanora_carpinea,20
